DISTRICT.NAME,NEIGHBORHOOD.NAME,WEEKDAY,MONTH,DAY,HOUR,PART.OF.THE.DAY,MILD.INJURIES,SERIOUS.INJURIES,VICTIMS,VEHICLES.INVOLVED,LONGITUDE,LATITUDE
Sarrià-Sant Gervasi,el Putxet i el Farró,Thursday,January,12,10,Morning,1,0,1,2,2.147749,41.401884
Sarrià-Sant Gervasi,el Putxet i el Farró,Wednesday,October,25,20,Afternoon,1,0,1,2,2.144863,41.402703
Sarrià-Sant Gervasi,el Putxet i el Farró,Friday,October,20,0,Night,1,0,1,2,2.144863,41.402703
Sarrià-Sant Gervasi,el Putxet i el Farró,Wednesday,April,19,22,Night,2,0,2,2,2.145782,41.403364
Sarrià-Sant Gervasi,el Putxet i el Farró,Friday,July,21,9,Morning,1,0,1,2,2.150052,41.404835
Sarrià-Sant Gervasi,el Putxet i el Farró,Thursday,October,5,18,Afternoon,1,0,1,2,2.146037,41.405558
Sarrià-Sant Gervasi,el Putxet i el Farró,Thursday,June,15,17,Afternoon,2,0,2,2,2.147039,41.405917
Sarrià-Sant Gervasi,el Putxet i el Farró,Wednesday,March,15,19,Afternoon,1,0,1,3,2.133561,41.39994
Sarrià-Sant Gervasi,el Putxet i el Farró,Thursday,June,29,14,Afternoon,1,0,1,1,2.148558,41.402448
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Monday,October,2,12,Morning,1,0,1,2,2.133992,41.400785
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Saturday,May,13,3,Night,4,0,4,2,2.13414,41.39934
Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Friday,September,29,15,Afternoon,1,0,1,2,2.093597,41.423738
Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Thursday,December,28,19,Afternoon,0,0,0,2,2.091855,41.423372
Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Wednesday,June,14,14,Afternoon,2,0,2,2,2.10158,41.407785
Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Thursday,February,9,2,Night,0,0,0,1,2.10615,41.414283
Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Wednesday,March,8,22,Night,0,0,0,2,2.105379,41.413946
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,July,24,13,Morning,1,0,1,2,2.135137,41.398225
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,October,23,15,Afternoon,2,0,2,2,2.134702,41.398784
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,October,31,4,Night,0,0,0,2,2.13414,41.39934
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,September,5,10,Morning,1,0,1,3,2.142854,41.398992
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,July,29,19,Afternoon,1,0,1,3,2.136052,41.399961
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,March,1,14,Afternoon,1,0,1,2,2.145588,41.401814
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,December,28,14,Afternoon,1,0,1,2,2.145679,41.399073
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,November,22,8,Morning,1,0,1,2,2.139461,41.403648
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,March,17,16,Afternoon,2,0,2,2,2.145436,41.397339
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,December,9,14,Afternoon,1,0,1,1,2.152873,41.398359
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,July,31,9,Morning,1,0,1,2,2.145702,41.402118
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,December,5,13,Morning,1,0,1,2,2.145377,41.402302
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,June,7,21,Afternoon,1,0,1,2,2.144653,41.40266
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,January,17,10,Morning,1,0,1,1,2.154065,41.39767
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,February,24,19,Afternoon,1,0,1,2,2.153258,41.398464
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,February,17,19,Afternoon,1,0,1,2,2.14605,41.399065
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,April,22,6,Morning,1,0,1,2,2.150741,41.39683
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,January,2,19,Afternoon,1,0,1,2,2.144837,41.399892
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,March,7,13,Morning,1,0,1,2,2.143543,41.399252
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,March,6,10,Morning,3,0,3,1,2.149398,41.400641
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,June,16,4,Night,1,0,1,1,2.15155,41.396096
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,January,13,17,Afternoon,1,0,1,2,2.150008,41.394369
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,January,14,14,Afternoon,1,0,1,1,2.151637,41.397654
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,October,28,0,Night,4,0,4,2,2.147492,41.400321
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,May,8,8,Morning,1,0,1,2,2.140721,41.40442
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,May,9,9,Morning,1,0,1,1,2.13713,41.397075
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,July,20,16,Afternoon,2,0,2,3,2.148733,41.394049
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,October,24,7,Morning,1,0,1,2,2.14801,41.393864
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,October,6,17,Afternoon,1,0,1,2,2.138335,41.394704
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,October,27,18,Afternoon,1,0,1,1,2.147476,41.394789
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,April,21,19,Afternoon,1,0,1,2,2.139379,41.396888
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,June,23,22,Night,1,0,1,2,2.144222,41.393031
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,November,3,16,Afternoon,1,0,1,2,2.149148,41.394517
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,June,20,7,Morning,1,0,1,2,2.144985,41.392861
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,May,2,17,Afternoon,1,0,1,2,2.142702,41.392693
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,January,11,11,Morning,1,0,1,2,2.139719,41.400542
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,November,8,14,Afternoon,2,0,2,3,2.142557,41.39542
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,March,14,9,Morning,2,0,2,1,2.138633,41.392999
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,August,14,16,Afternoon,1,0,1,2,2.137273,41.3953
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,May,10,20,Afternoon,2,0,2,2,2.136469,41.396326
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,August,7,13,Morning,1,0,1,2,2.136469,41.396326
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,September,19,15,Afternoon,1,0,1,2,2.134428,41.395425
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,February,16,19,Afternoon,1,0,1,2,2.13741,41.397785
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,November,10,16,Afternoon,1,1,2,2,2.135192,41.395819
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,June,4,23,Night,2,0,2,2,2.145209,41.397363
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,August,8,13,Morning,1,0,1,2,2.144099,41.398341
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,November,30,15,Afternoon,2,0,2,2,2.1366,41.394189
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,September,15,21,Afternoon,2,0,2,2,2.147117,41.394339
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,September,2,6,Morning,1,0,1,1,2.149498,41.394331
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,May,11,20,Afternoon,1,0,1,1,2.140292,41.393419
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,January,24,16,Afternoon,0,0,0,2,2.145327,41.395897
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,October,19,9,Morning,3,0,3,1,2.139429,41.391866
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,June,10,13,Morning,1,0,1,2,2.138825,41.391215
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,March,6,10,Morning,1,0,1,2,2.134428,41.395425
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,December,22,16,Afternoon,1,0,1,2,2.145953,41.396802
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,May,11,18,Afternoon,1,0,1,2,2.135364,41.397778
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,May,15,16,Afternoon,1,0,1,2,2.132853,41.397779
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,November,4,19,Afternoon,1,0,1,2,2.13741,41.397785
Sarrià-Sant Gervasi,Sarrià,Sunday,November,5,1,Night,0,0,0,1,2.117184,41.404013
Sarrià-Sant Gervasi,Sarrià,Thursday,June,29,12,Morning,3,0,3,3,2.118314,41.404929
Sarrià-Sant Gervasi,Sarrià,Wednesday,July,26,11,Morning,1,0,1,1,2.120332,41.396926
Sarrià-Sant Gervasi,Sarrià,Monday,July,24,9,Morning,1,0,1,1,2.120331,41.401898
Sarrià-Sant Gervasi,Sarrià,Wednesday,January,25,13,Morning,2,0,2,4,2.113402,41.400291
Sarrià-Sant Gervasi,Sarrià,Wednesday,March,29,7,Morning,1,0,1,2,2.111441,41.395723
Sarrià-Sant Gervasi,Sarrià,Wednesday,May,3,15,Afternoon,0,0,0,4,2.114746,41.400479
Sarrià-Sant Gervasi,Sarrià,Saturday,December,2,21,Afternoon,1,0,1,2,2.124472,41.401621
Sarrià-Sant Gervasi,Sarrià,Wednesday,May,24,8,Morning,1,0,1,2,2.124472,41.401621
Sarrià-Sant Gervasi,Sarrià,Friday,April,7,16,Afternoon,3,0,3,3,2.122835,41.401246
Sarrià-Sant Gervasi,Sarrià,Wednesday,August,2,14,Afternoon,2,0,2,2,2.122699,41.400627
Sarrià-Sant Gervasi,Sarrià,Sunday,April,2,16,Afternoon,1,0,1,2,2.12242,41.401966
Sarrià-Sant Gervasi,Sarrià,Monday,January,16,17,Afternoon,2,0,2,2,2.11752,41.397912
Sarrià-Sant Gervasi,Sarrià,Saturday,June,3,11,Morning,0,0,0,1,2.12134,41.392713
Sarrià-Sant Gervasi,Sarrià,Thursday,March,9,10,Morning,2,0,2,1,2.119606,41.402603
Sarrià-Sant Gervasi,Sarrià,Tuesday,January,3,12,Morning,4,0,4,2,2.103451,41.408199
Sarrià-Sant Gervasi,Sarrià,Friday,February,24,13,Morning,2,0,2,3,2.115115,41.402253
Sarrià-Sant Gervasi,Sarrià,Wednesday,March,1,15,Afternoon,1,0,1,2,2.114345,41.401554
Sarrià-Sant Gervasi,Sarrià,Thursday,June,29,17,Afternoon,2,0,2,3,2.115624,41.405227
Sarrià-Sant Gervasi,Sarrià,Monday,September,4,16,Afternoon,1,0,1,1,2.114166,41.406581
Sarrià-Sant Gervasi,Sarrià,Monday,January,9,21,Afternoon,1,0,1,2,2.14308,41.401843
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,June,6,11,Morning,1,0,1,2,2.133758,41.395627
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,June,13,8,Morning,1,0,1,1,2.129364,41.398578
Sarrià-Sant Gervasi,les Tres Torres,Thursday,July,6,19,Afternoon,1,0,1,3,2.126707,41.399346
Sarrià-Sant Gervasi,les Tres Torres,Wednesday,November,29,20,Afternoon,0,0,0,1,2.124892,41.401106
Sarrià-Sant Gervasi,les Tres Torres,Monday,May,8,17,Afternoon,1,0,1,2,2.124189,41.39959
Sarrià-Sant Gervasi,les Tres Torres,Sunday,October,29,15,Afternoon,3,0,3,2,2.130786,41.397097
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,July,4,16,Afternoon,0,0,0,1,2.128006,41.397787
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,May,2,10,Morning,1,0,1,2,2.127869,41.397487
Sarrià-Sant Gervasi,les Tres Torres,Friday,March,10,13,Morning,1,0,1,2,2.127206,41.398831
Sarrià-Sant Gervasi,les Tres Torres,Friday,April,7,16,Afternoon,1,0,1,2,2.126868,41.402944
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,March,28,15,Afternoon,2,0,2,2,2.132853,41.397779
Sarrià-Sant Gervasi,les Tres Torres,Saturday,March,11,14,Afternoon,1,0,1,2,2.132853,41.397779
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,January,10,16,Afternoon,1,0,1,2,2.132472,41.397654
Sarrià-Sant Gervasi,les Tres Torres,Saturday,August,26,9,Morning,2,0,2,2,2.132853,41.397779
Sarrià-Sant Gervasi,les Tres Torres,Monday,March,6,16,Afternoon,1,0,1,1,2.134428,41.395425
Sarrià-Sant Gervasi,les Tres Torres,Monday,June,26,8,Morning,1,0,1,2,2.131815,41.40235
Sarrià-Sant Gervasi,les Tres Torres,Monday,February,20,8,Morning,1,0,1,2,2.13414,41.39934
Sarrià-Sant Gervasi,les Tres Torres,Saturday,December,2,13,Morning,1,0,1,2,2.130741,41.400672
Sarrià-Sant Gervasi,les Tres Torres,Monday,February,27,21,Afternoon,1,0,1,2,2.136027,41.39607
Sarrià-Sant Gervasi,Sarrià,Friday,April,28,2,Night,1,0,1,2,2.127481,41.392085
Sarrià-Sant Gervasi,Sarrià,Monday,October,23,12,Morning,0,0,0,1,2.12799,41.394081
Sarrià-Sant Gervasi,les Tres Torres,Friday,December,22,0,Night,1,0,1,2,2.132379,41.393989
Sarrià-Sant Gervasi,les Tres Torres,Friday,August,11,9,Morning,1,0,1,2,2.129917,41.39251
Sarrià-Sant Gervasi,Sarrià,Wednesday,January,11,19,Afternoon,1,0,1,2,2.121429,41.394515
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,March,7,19,Afternoon,0,0,0,2,2.13073,41.393494
Sarrià-Sant Gervasi,Sarrià,Friday,November,3,17,Afternoon,1,0,1,2,2.125511,41.392046
Sarrià-Sant Gervasi,les Tres Torres,Monday,September,25,11,Morning,2,0,2,1,2.12943,41.39048
Sarrià-Sant Gervasi,Sarrià,Saturday,December,16,17,Afternoon,2,0,2,2,2.124984,41.393281
Sarrià-Sant Gervasi,Sarrià,Thursday,November,9,8,Morning,1,0,1,2,2.119853,41.39917
Sarrià-Sant Gervasi,Sarrià,Tuesday,January,31,10,Morning,0,0,0,1,2.12163,41.399693
Sarrià-Sant Gervasi,Sarrià,Wednesday,July,5,17,Afternoon,1,0,1,2,2.119247,41.39673
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Thursday,June,8,7,Morning,0,0,0,2,2.136742,41.407937
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Thursday,December,21,17,Afternoon,1,0,1,2,2.135786,41.41513
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Friday,August,25,16,Afternoon,1,0,1,2,2.133931,41.414472
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Wednesday,August,2,19,Afternoon,1,0,1,3,2.135434,41.414803
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Thursday,June,8,12,Morning,1,0,1,2,2.135496,41.412299
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Sunday,September,3,10,Morning,0,1,1,2,2.135496,41.412299
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Friday,September,8,19,Afternoon,1,0,1,3,2.134558,41.40278
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tuesday,January,24,13,Morning,2,0,2,4,2.137473,41.403366
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Thursday,December,28,8,Morning,1,0,1,2,2.137914,41.402808
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Monday,July,24,12,Morning,1,0,1,2,2.137204,41.403451
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Thursday,August,3,19,Afternoon,1,0,1,2,2.13749,41.408673
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Thursday,March,23,12,Morning,1,0,1,2,2.131585,41.413949
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Sunday,December,3,11,Morning,1,0,1,2,2.125779,41.410338
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tuesday,April,25,9,Morning,1,0,1,2,2.14429,41.428936
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tuesday,April,18,7,Morning,2,0,2,2,2.125662,41.410373
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Monday,April,24,15,Afternoon,1,0,1,2,2.143685,41.427872
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Friday,March,3,15,Afternoon,2,0,2,2,2.125183,41.409364
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Friday,September,15,12,Morning,1,0,1,2,2.126454,41.408962
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tuesday,November,28,17,Afternoon,1,0,1,2,2.125119,41.410166
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Thursday,April,20,17,Afternoon,1,0,1,3,2.14429,41.428936
Sarrià-Sant Gervasi,el Putxet i el Farró,Friday,November,3,20,Afternoon,1,0,1,2,2.146292,41.409685
Sarrià-Sant Gervasi,el Putxet i el Farró,Friday,September,8,23,Night,1,0,1,2,2.147908,41.407676
Sarrià-Sant Gervasi,el Putxet i el Farró,Wednesday,March,1,13,Morning,1,0,1,2,2.146772,41.405755
Sarrià-Sant Gervasi,el Putxet i el Farró,Friday,November,10,17,Afternoon,1,0,1,1,2.1432,41.411384
Sarrià-Sant Gervasi,el Putxet i el Farró,Tuesday,December,5,10,Morning,1,0,1,2,2.140971,41.404671
Sarrià-Sant Gervasi,el Putxet i el Farró,Wednesday,November,22,19,Afternoon,0,1,1,1,2.143396,41.406959
Sarrià-Sant Gervasi,el Putxet i el Farró,Wednesday,August,30,21,Afternoon,0,0,0,1,2.139799,41.410096
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Monday,October,23,18,Afternoon,1,0,1,2,2.136231,41.401256
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tuesday,November,14,9,Morning,1,0,1,1,2.134678,41.402465
Sarrià-Sant Gervasi,el Putxet i el Farró,Wednesday,April,12,16,Afternoon,2,0,2,3,2.150877,41.40188
Sarrià-Sant Gervasi,el Putxet i el Farró,Thursday,January,5,7,Morning,1,0,1,2,2.147749,41.401884
Sarrià-Sant Gervasi,el Putxet i el Farró,Monday,July,17,18,Afternoon,1,0,1,2,2.148889,41.405933
Sarrià-Sant Gervasi,el Putxet i el Farró,Monday,March,20,9,Morning,1,0,1,2,2.149851,41.403356
Sarrià-Sant Gervasi,el Putxet i el Farró,Tuesday,December,12,10,Morning,1,0,1,2,2.145919,41.404295
Sarrià-Sant Gervasi,el Putxet i el Farró,Thursday,March,9,12,Morning,0,0,0,1,2.141316,41.404314
Sarrià-Sant Gervasi,el Putxet i el Farró,Tuesday,January,17,21,Afternoon,1,0,1,2,2.141603,41.404775
Sarrià-Sant Gervasi,el Putxet i el Farró,Sunday,November,19,1,Night,1,0,1,2,2.149809,41.401173
Sarrià-Sant Gervasi,el Putxet i el Farró,Thursday,June,29,18,Afternoon,2,0,2,2,2.146772,41.405755
Sarrià-Sant Gervasi,el Putxet i el Farró,Thursday,February,2,10,Morning,0,1,1,2,2.150877,41.40188
Sarrià-Sant Gervasi,el Putxet i el Farró,Thursday,November,9,9,Morning,1,0,1,2,2.143417,41.403243
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Thursday,September,28,22,Night,2,0,2,2,2.13566,41.400525
Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Tuesday,August,15,6,Morning,4,0,4,1,2.103959,41.416865
Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Thursday,August,31,20,Afternoon,5,0,5,1,2.108508,41.420533
Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Thursday,April,13,18,Afternoon,1,0,1,2,2.110634,41.416282
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,July,13,10,Morning,0,0,0,3,2.13817,41.400722
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,August,3,17,Afternoon,1,0,1,2,2.136049,41.401026
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,November,2,10,Morning,1,0,1,2,2.141118,41.399512
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,May,28,5,Night,0,0,0,1,2.149999,41.40099
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,February,8,15,Afternoon,1,0,1,2,2.149299,41.398044
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,September,15,22,Night,1,0,1,2,2.139461,41.403648
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,November,10,9,Morning,1,0,1,2,2.15512,41.395668
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,July,25,17,Afternoon,1,0,1,2,2.14428,41.398728
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,November,20,9,Morning,1,0,1,2,2.140144,41.401293
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,November,28,21,Afternoon,1,0,1,2,2.153099,41.398245
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,March,27,15,Afternoon,1,0,1,2,2.146668,41.397165
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,September,27,9,Morning,2,0,2,2,2.14619,41.401972
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,February,7,10,Morning,1,0,1,2,2.154967,41.396739
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,January,20,16,Afternoon,1,0,1,2,2.147492,41.400321
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,April,6,14,Afternoon,1,0,1,2,2.164012,41.392436
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,February,3,15,Afternoon,1,0,1,2,2.154754,41.395576
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,February,17,15,Afternoon,1,0,1,2,2.150388,41.399425
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,January,5,9,Morning,1,0,1,2,2.14393,41.399321
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,April,2,0,Night,0,0,0,3,2.142047,41.403526
Sarrià-Sant Gervasi,Sarrià,Wednesday,March,1,13,Morning,2,0,2,2,2.139898,41.404061
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,January,12,14,Afternoon,1,0,1,1,2.15281,41.398055
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,April,30,0,Night,1,0,1,2,2.141362,41.403734
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,January,19,9,Morning,3,0,3,2,2.149005,41.400223
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,March,13,17,Afternoon,1,0,1,1,2.146149,41.402112
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,March,1,14,Afternoon,1,0,1,2,2.151307,41.394459
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,December,12,12,Morning,1,0,1,1,2.153258,41.398464
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,December,27,0,Night,1,0,1,2,2.140721,41.40442
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,September,24,22,Night,1,0,1,2,2.140721,41.40442
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,November,4,8,Morning,1,0,1,2,2.140721,41.40442
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,December,5,12,Morning,1,0,1,2,2.139006,41.401006
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,June,2,13,Morning,1,0,1,2,2.139896,41.397848
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,December,13,19,Afternoon,1,0,1,2,2.142797,41.395111
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,December,13,15,Afternoon,1,0,1,2,2.144887,41.392454
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,October,31,14,Afternoon,1,0,1,2,2.142003,41.395795
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,June,15,10,Morning,1,0,1,3,2.135437,41.395866
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,January,20,10,Morning,1,0,1,2,2.145943,41.395647
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,July,3,17,Afternoon,1,0,1,1,2.150734,41.394555
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,January,13,13,Morning,1,0,1,2,2.133084,41.396781
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,September,24,0,Night,1,0,1,1,2.133569,41.396527
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,March,24,13,Morning,1,0,1,2,2.139583,41.397705
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,February,12,16,Afternoon,2,0,2,2,2.139396,41.391351
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,July,3,23,Night,2,0,2,2,2.145207,41.397511
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,December,11,12,Morning,1,0,1,2,2.143885,41.398353
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,May,11,21,Afternoon,1,0,1,2,2.137273,41.3953
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,July,25,14,Afternoon,2,0,2,4,2.149884,41.39539
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,October,23,16,Afternoon,1,0,1,2,2.148177,41.3969
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,October,7,19,Afternoon,2,0,2,2,2.148161,41.397241
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,June,8,10,Morning,1,0,1,3,2.149606,41.394029
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,March,8,20,Afternoon,1,0,1,2,2.144222,41.393031
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,October,24,15,Afternoon,1,0,1,2,2.149045,41.394596
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,May,23,19,Afternoon,1,0,1,1,2.140006,41.392012
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,November,30,15,Afternoon,1,0,1,2,2.138825,41.391215
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,April,19,23,Night,2,0,2,2,2.139896,41.397848
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,October,4,20,Afternoon,2,0,2,2,2.142224,41.393626
Sarrià-Sant Gervasi,Sarrià,Wednesday,April,5,16,Afternoon,1,0,1,2,2.115838,41.397161
Sarrià-Sant Gervasi,Sarrià,Friday,December,15,10,Morning,1,0,1,2,2.118196,41.398144
